,Date_time,Compound,Negative,Neutral,News_outlet,Positive,Tweet,Tweet_number
272,2018-03-23 12:48:51+00:00,0.4404,0.0,0.868,CNN,0.132,Marjory Stoneman Douglas High School senior class president Julia Cordover on March for Our Lives: “We hope that th… https://t.co/29KnOC69Lk,73
273,2018-03-23 12:24:19+00:00,-0.2411,0.098,0.902,CNN,0.0,This White House just keeps not telling the truth over and over and over again | Analysis by @CillizzaCNN… https://t.co/aiyl1mZ85Y,74
274,2018-03-23 12:16:59+00:00,-0.8442,0.324,0.676,CNN,0.0,"RT @CNNPolitics: Kellyanne Conway on Trump's proposal to impose the death penalty on some drug dealers: ""What the President is saying, and…",75
275,2018-03-23 12:14:29+00:00,-0.7845,0.289,0.711,CNN,0.0,"White House counselor Kellyanne Conway on Trump’s proposal of the death penalty for some drug dealers: “Well, good”… https://t.co/EdrBQ0eLGb",76
276,2018-03-23 11:56:11+00:00,-0.6705,0.22,0.78,CNN,0.0,"France supermarket hostage situation:
- One person killed and others taken hostage at supermarket in Trebes, accord… https://t.co/MQ6AzhNvtz",77
277,2018-03-23 11:51:12+00:00,0.0,0.0,1.0,CNN,0.0,"Why I'm marching on Saturday ... in a wheelchair || Karina Vargas, who was shot outside her school in Colorado, wri… https://t.co/3kZ1kjIk6U",78
278,2018-03-23 11:37:55+00:00,0.0,0.0,1.0,CNN,0.0,The AT&amp;T and Time Warner trial could change the media industry https://t.co/jOQSmCyqFy https://t.co/9gdG7E0wp9,79
279,2018-03-23 11:25:42+00:00,0.34,0.0,0.876,CNN,0.124,"BREAKING: Police in the southern French town of Trèbes are responding to a security situation, the Interior Ministr… https://t.co/lEKQzqotOW",80
280,2018-03-23 11:20:04+00:00,-0.2263,0.137,0.863,CNN,0.0,"5 things for Friday:

- White House
- Tariffs
- Sacramento protests
- Government funding
- School shootings… https://t.co/FJsKFICOI1",81
281,2018-03-23 11:09:55+00:00,0.0,0.0,1.0,CNN,0.0,Prince Harry and Meghan Markle visited Belfast on Friday for their first official visit to Northern Ireland togethe… https://t.co/rOwcXn7eEb,82
282,2018-03-23 10:55:04+00:00,0.4404,0.0,0.818,CNN,0.182,What Trump doesn't get about Obamacare and health insurers' profits | via @Luhby https://t.co/B1XVrT2NbI https://t.co/dvKH8vo30c,83
283,2018-03-23 10:48:40+00:00,0.0,0.0,1.0,CNN,0.0,"Ex-Playboy model Karen McDougal on her alleged affair with Trump:

• Claims they were together ""many dozens of time… https://t.co/LtlE5OxYH6",84
284,2018-03-23 10:35:33+00:00,0.5106,0.0,0.82,CNN,0.18,This mom's tweet helped 500 students find free housing for March for Our Lives https://t.co/vJDTGBX6TX https://t.co/5iSvkxJJCX,85
285,2018-03-23 10:19:43+00:00,-0.6908,0.305,0.695,CNN,0.0,Three firefighters died Thursday while battling two different blazes in Pennsylvania and New York.… https://t.co/mIUb9fSvEe,86
286,2018-03-23 10:12:33+00:00,0.0,0.0,1.0,CNN,0.0,An animatronic T .rex went up in flames at this dinosaur park in Colorado. The park says the blaze was caused by el… https://t.co/Dif1eZnXqt,87
287,2018-03-23 09:53:21+00:00,0.0,0.0,1.0,CNN,0.0,Interview on alleged affair tests Trump's vow of silence | Analysis by @StCollinson https://t.co/IhBb8p18zQ https://t.co/jo7tNI6Aal,88
288,2018-03-23 09:40:02+00:00,0.34,0.0,0.876,CNN,0.124,President Trump's appointment of John Bolton as national security adviser could mark a belligerent turn for the adm… https://t.co/2YgkMYUaSj,89
289,2018-03-23 09:36:25+00:00,-0.296,0.115,0.885,CNN,0.0,"The Dalai Lama, the globe-trotting Tibetan spiritual leader, will do no more traveling this year, a spokesman said,… https://t.co/ag3bcVcQWs",90
290,2018-03-23 09:16:39+00:00,-0.5106,0.193,0.807,CNN,0.0,The Austin bomber showed no remorse in a 25-minute confession video that he recorded hours before he blew himself u… https://t.co/4zl8Oyndq1,91
291,2018-03-23 09:07:47+00:00,0.4588,0.0,0.833,CNN,0.167,"A huge, swirling pile of trash in the Pacific Ocean is growing faster than expected and is now three times the size… https://t.co/7s7GHT1eHM",92
292,2018-03-23 09:03:10+00:00,-0.5423,0.179,0.821,CNN,0.0,Why Donald Trump's China tariffs are likely to be a bad thing for him | Analysis by @CillizzaCNN… https://t.co/IHSn4PZNuG,93
293,2018-03-23 08:46:47+00:00,0.0516,0.111,0.769,CNN,0.12,Russian rap pioneers are losing faith with a new generation of rappers they say are absorbed by flashy lifestyles s… https://t.co/aaDAcY7fh6,94
294,2018-03-23 08:27:43+00:00,0.0,0.0,1.0,CNN,0.0,Only 117 years 'til this asteroid (possibly) hits us | By Don Lincoln via @CNNOpinion https://t.co/jBssaHcvXK https://t.co/luAXwQvGJP,95
295,2018-03-23 08:12:19+00:00,-0.4767,0.147,0.853,CNN,0.0,"It's ""highly likely"" Moscow is behind nerve agent attack in Salisbury, according to EU leaders. 

After meeting wit… https://t.co/68UlXENieI",96
296,2018-03-23 07:58:17+00:00,0.0,0.0,1.0,CNN,0.0,"Poland has some of the most restrictive laws in Europe when it comes to abortion. An estimated 80,000 Polish women… https://t.co/pAqDeqdMyP",97
297,2018-03-23 07:46:14+00:00,0.0,0.0,1.0,CNN,0.0,"Ex-Playboy model Karen McDougal spoke to CNN about her alleged affair with Trump

• Claims they were together ""many… https://t.co/VFf1ILVxwJ",98
298,2018-03-23 07:36:20+00:00,0.0,0.0,1.0,CNN,0.0,"An unauthorized vehicle drove onto a US Air Force base in northern California, crashed and erupted into flames, kil… https://t.co/v1yedH0LFA",99
299,2018-03-23 07:32:10+00:00,0.0258,0.067,0.861,CNN,0.072,Former Playboy model Karen McDougal tells CNN in an exclusive interview that President Trump tried to pay her after… https://t.co/9dvxKuDkmZ,100
300,2018-03-23 23:14:56+00:00,0.0,0.0,1.0,Fox News,0.0,Andrew McCabe speaks out in scathing new editorial; Catherine Herridge reports. https://t.co/RI3YH2ul9s,1
301,2018-03-23 23:13:07+00:00,0.0,0.0,1.0,Fox News,0.0,.@POTUS arrives in Florida. https://t.co/Y51qSggSpa,2
302,2018-03-23 23:07:14+00:00,0.0,0.0,1.0,Fox News,0.0,Washington National Cathedral holds an interfaith prayer vigil ahead of Saturday's #MarchForOurLives rally.… https://t.co/BQYUP22BqK,3
303,2018-03-23 23:01:04+00:00,-0.4019,0.124,0.876,Fox News,0.0,".@LeslieMarshall on China tariffs: ""We have had this trade deficit, we've had job loss...@POTUS said he was going t… https://t.co/eSxSFYvQFT",4
304,2018-03-23 22:57:21+00:00,-0.5267,0.167,0.833,Fox News,0.0,"Charles Hurt on China tariffs: ""In the 18 years since @BillClinton normalized trade relations with China, president… https://t.co/ZO8uoBk4Mt",5
305,2018-03-23 22:50:58+00:00,-0.5267,0.159,0.841,Fox News,0.0,"Charles Hurt on spending bill: ""Come November, if we're looking at a complete wipe out of Republican seats, I think… https://t.co/1wP1rpskoh",6
306,2018-03-23 22:47:14+00:00,0.34,0.0,0.769,Fox News,0.231,Mister Rogers depicted on new honorary postage stamp https://t.co/y0A26BxuhJ,7
307,2018-03-23 22:37:24+00:00,0.0,0.0,1.0,Fox News,0.0,".@KyleKashuv on @TIME cover: ""I don't know why I wasn't chosen - maybe because I don't fall into the category of gu… https://t.co/BGRmHDL1uL",8
308,2018-03-23 22:28:51+00:00,0.0,0.0,1.0,Fox News,0.0,Peru names ambassador to Canada its new president after leader exits under corruption cloud https://t.co/9XwXalv96E,9
309,2018-03-23 22:24:39+00:00,0.5574,0.071,0.647,Fox News,0.282,.@GovMikeHuckabee: 'Street Fighters' DiGenova &amp; Toensing Are Strong Addition to Trump's Legal Team https://t.co/wuNklG8ZLf,10
310,2018-03-23 22:21:12+00:00,-0.8225,0.336,0.664,Fox News,0.0,"Python wraps around snake charmer's neck, nearly strangles him to death as crowd watches in horror https://t.co/DYHp4anQwd",11
311,2018-03-23 22:12:41+00:00,0.4168,0.0,0.844,Fox News,0.156,".@POTUS signs $1.3 trillion spending bill, despite earlier threat to veto. @johnrobertsFox has the story.… https://t.co/GSjTRaXJVY",12
312,2018-03-23 22:09:01+00:00,-0.4767,0.205,0.795,Fox News,0.0,Wall Street suffers following announcements about tariffs on imports from China. #SpecialReport… https://t.co/8BYfYje1tP,13
313,2018-03-23 22:05:26+00:00,0.0,0.0,1.0,Fox News,0.0,".@LisaMarieBoothe brought her dog, Bella, onto #TheFive today in celebration of #NationalPuppyDay https://t.co/DreD7EDsCW",14
314,2018-03-23 22:01:31+00:00,-0.1027,0.08,0.92,Fox News,0.0,.@JesseBWatters Slams Spending Bill: 'Mexico's Not Going to Pay for the Wall &amp; Neither Are We' https://t.co/i5VUJaz8Jv,15
315,2018-03-23 21:48:38+00:00,-0.4404,0.172,0.828,Fox News,0.0,"#Trump administration bans bump stocks, 'all devices' that turn 'legal' weapons into machine guns https://t.co/YJ3yUSMzaf",16
316,2018-03-23 21:34:24+00:00,0.0,0.0,1.0,Fox News,0.0,Pakistani program offers rehab for radicals https://t.co/ERVdcGKDv7,17
317,2018-03-23 21:34:21+00:00,0.3182,0.0,0.777,Fox News,0.223,More veterans seek Trump's pardon for combat-zone convictions https://t.co/hCuRwRMOAW,18
318,2018-03-23 21:21:23+00:00,-0.4588,0.225,0.678,Fox News,0.097,".@JesseBWatters on lack of border wall funding: ""This was a huge defeat for [@POTUS] on a signature issue. It's rea… https://t.co/qOfDElz0yF",19
319,2018-03-23 21:19:40+00:00,0.0,0.0,1.0,Fox News,0.0,"Moments ago, President @realDonaldTrump tweeted that the @TheJusticeDept ""will issue the rule banning bump stocks."" https://t.co/cbjaMtKccH",20
320,2018-03-23 21:12:24+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxBusiness: NFL’s Patriots fly Parkland students on team plane to DC for #MarchForOurLives https://t.co/NsE4BbYnfA,21
321,2018-03-23 21:11:55+00:00,0.0,0.0,1.0,Fox News,0.0,".@GeraldoRivera: ""Words are cheap...and this spending bill is expensive."" #TheFive  https://t.co/RuwOuaUBTw https://t.co/BpgqHut4Rv",22
322,2018-03-23 21:06:31+00:00,0.539,0.0,0.845,Fox News,0.155,".@RepKevinBrady: ""We should be looking every day at how we make our tax code more family friendly, more pro-growth,… https://t.co/6MVT7Q376u",23
323,2018-03-23 20:57:35+00:00,0.5994,0.0,0.786,Fox News,0.214,"Rafael Espinal: ""We have to make sure that our employees are not overworked, that they have the opportunities that… https://t.co/Gb68eVZUzT",24
324,2018-03-23 20:53:15+00:00,-0.4767,0.147,0.853,Fox News,0.0,".@RepKevinBrady: ""I think [@POTUS'] frustration is the same as ours which is, I think, this whole budget spending p… https://t.co/PyYhFJcyZm",25
325,2018-03-23 20:49:43+00:00,0.0,0.0,1.0,Fox News,0.0,Palm trees in Canada? It could happen in 'decades' https://t.co/UfId0NZ7sE,26
326,2018-03-23 20:44:09+00:00,-0.9062,0.447,0.553,Fox News,0.0,"NYC firefighter killed in on-set blaze, 'Deadpool 2' stunt driver's death and other tragedies while filming https://t.co/Flrbzs03rb",27
327,2018-03-23 20:29:00+00:00,0.7003,0.0,0.655,Fox News,0.345,Marine Corps adopts new puppy mascot: 'He's a great puppy and new recruit' https://t.co/S7j3gxWT2S,28
328,2018-03-23 20:23:00+00:00,0.4019,0.0,0.787,Fox News,0.213,How hackers could turn a 'smart city' into a house of cards https://t.co/YRLCwZnr98,29
329,2018-03-23 20:16:03+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxBusiness: #BreakingNews: The Dow Jones Industrial Average tumbles 425 points as China trade jitters persist. https://t.co/9fobUXyNbv…,30
330,2018-03-23 20:02:34+00:00,-0.4215,0.203,0.797,Fox News,0.0,OPINION: ObamaCare's 8th birthday is an unhappy one for all Americans https://t.co/b4RCd0n2IT,31
331,2018-03-23 19:53:02+00:00,0.0,0.0,1.0,Fox News,0.0,"Elon Musk yanks @SpaceX
and @Tesla's Facebook pages https://t.co/MhgfKpRz8l",32
332,2018-03-23 19:41:13+00:00,0.6486,0.0,0.71,Fox News,0.29,Pennsylvania school wants to arm students with rocks to protect them against active shooters https://t.co/BjuptCNttE,33
333,2018-03-23 19:27:50+00:00,0.0,0.0,1.0,Fox News,0.0,Austin bombing probe prompts calls to permanently hire police chief https://t.co/odaiOcRdZv,34
334,2018-03-23 19:12:54+00:00,-0.3182,0.173,0.827,Fox News,0.0,.@POTUS: Democrats 'Fought Every Single Inch of the Way' on DACA https://t.co/Lt8KTsUaID,35
335,2018-03-23 19:02:35+00:00,0.0,0.0,1.0,Fox News,0.0,Roseanne Barr advises Jimmy Kimmel to 'zip that f---ing lip' about #Trump https://t.co/udQU6FEBog,36
336,2018-03-23 18:58:06+00:00,0.0,0.0,1.0,Fox News,0.0,"Chris Swecker: ""The Clinton email investigation really was not a credible investigation."" @dailybriefing… https://t.co/4F8giu7Sp4",37
337,2018-03-23 18:49:53+00:00,0.0,0.0,1.0,Fox News,0.0,".@ChrisStirewalt on spending bill negotiation: ""You know who never gets a vote? My kids and their kids and the kids… https://t.co/gmqpqWFMb6",38
338,2018-03-23 18:42:29+00:00,-0.7579,0.351,0.649,Fox News,0.0,American family of four who went missing in Mexico found dead in condo https://t.co/LyEg0HPDZh,39
339,2018-03-23 18:41:14+00:00,0.0,0.0,1.0,Fox News,0.0,"RT @EricShawnTV: 3 weeks ago, #TaylorForce's family &amp; #WestPoint classmates went door to door on Capitol Hill, asking #Senators to back #Ta…",40
340,2018-03-23 18:33:00+00:00,0.0,0.0,1.0,Fox News,0.0,".@RepChrisStewart: ""Why in the world are we going to push DACA down the road, down the road, down the road and not… https://t.co/qgqSSIwUPG",41
341,2018-03-23 18:24:00+00:00,0.0,0.0,1.0,Fox News,0.0,.@ksorbs claims he was nixed from #ThunderCon over conservative political views https://t.co/ZK7VrazWhd https://t.co/bnwmoDFELm,42
342,2018-03-23 18:23:09+00:00,-0.3182,0.15,0.85,Fox News,0.0,"RT @FoxBusiness: .@elonmusk joins #deletefacebook boycott, removes SpaceX and Tesla pages from site https://t.co/Y6tmgu65hC",43
343,2018-03-23 18:18:00+00:00,0.8883,0.0,0.597,Fox News,0.403,".@POTUS: ""We'll have by far the most powerful nuclear force on earth... Hopefully - praise be to God - we don't eve… https://t.co/nnRcvwf7Yp",44
344,2018-03-23 18:14:00+00:00,-0.4588,0.158,0.842,Fox News,0.0,".@SecNielsen: ""It's unfortunate that Congress chose not to listen to the men and women of @DHSgov."" https://t.co/yoIaLrYFbY",45
345,2018-03-23 18:02:40+00:00,0.0,0.0,1.0,Fox News,0.0,"Moments ago at a press availability at The @WhiteHouse, President @realDonaldTrump directly addressed DACA recipien… https://t.co/5UQBkQAn7p",46
346,2018-03-23 17:58:10+00:00,0.0,0.0,1.0,Fox News,0.0,".@POTUS: ""The stock market's way up. When I came into office the stock market was from a different planet."" https://t.co/BWrIfpN4Cc",47
347,2018-03-23 17:58:00+00:00,0.2263,0.0,0.909,Fox News,0.091,"Secretary Mattis: ""In 1790, in George Washington's first annual address to Congress he stated: To be prepared for w… https://t.co/eyVVlqovgJ",48
348,2018-03-23 17:48:39+00:00,0.3612,0.0,0.837,Fox News,0.163,".@POTUS: ""As a matter of national security I've signed this omnibus budget bill. There are a lot of things that I'm… https://t.co/kxpOgyYw45",49
349,2018-03-23 17:46:16+00:00,0.0772,0.0,0.942,Fox News,0.058,".@POTUS: ""I do want the Hispanic community to know and DACA recipients to know that Republicans are much more on yo… https://t.co/933vC0MeNG",50
350,2018-03-23 17:45:13+00:00,0.0772,0.0,0.942,Fox News,0.058,".@POTUS ""I say this to the DACA recipients that the Republicans are with you, they want to get your situation taken… https://t.co/D8TwKaCPmm",51
351,2018-03-23 17:44:38+00:00,0.3291,0.0,0.907,Fox News,0.093,".@POTUS: ""Not happy with $1.6 billion but it does start the wall and we will make that $1.6 billion go very, very f… https://t.co/m5PNchkVr8",52
352,2018-03-23 17:43:04+00:00,0.296,0.0,0.901,Fox News,0.099,".@POTUS: ""We're also spending $6 billion on, as you know, various forms of drug control, helping people that are ad… https://t.co/K5sQfR9QHs",53
353,2018-03-23 17:41:26+00:00,0.0,0.0,1.0,Fox News,0.0,".@POTUS: ""We're spending a lot of money on nuclear, on nuclear systems, to upgrade and in some cases brand-new... W… https://t.co/XdrX5iEFD1",54
354,2018-03-23 17:40:02+00:00,0.0,0.0,1.0,Fox News,0.0,".@POTUS: ""I'm calling on Congress to give me a line item veto for all government spending bills."" https://t.co/y2W8xc4eMv",55
355,2018-03-23 17:36:56+00:00,-0.4588,0.158,0.842,Fox News,0.0,".@SecNielsen: ""It's unfortunate that Congress chose not to listen to the men and women of @DHSgov."" https://t.co/ihXxBc3FRL",56
356,2018-03-23 17:34:01+00:00,-0.5256,0.184,0.816,Fox News,0.0,".@POTUS: ""DACA recipients have been treated extremely badly by @TheDemocrats. We wanted to include DACA."" https://t.co/oHgF3js3cm",57
357,2018-03-23 17:33:21+00:00,0.0,0.0,1.0,Fox News,0.0,".@POTUS: ""We have to get rid of the filibuster rule and go to 51 votes in the Senate."" https://t.co/hBoCFH93hz",58
358,2018-03-23 17:32:29+00:00,0.3612,0.0,0.898,Fox News,0.102,".@POTUS: ""I say to Congress I will never sign another bill like this again. I'm not going to do it again. Nobody re… https://t.co/lr2PzAEvVi",59
359,2018-03-23 17:31:41+00:00,0.3612,0.0,0.837,Fox News,0.163,".@POTUS: ""As a matter of national security I've signed this omnibus budget bill. There are a lot of things that I'm… https://t.co/COdwQdMAuU",60
360,2018-03-23 17:30:37+00:00,0.539,0.113,0.539,Fox News,0.348,".@POTUS: ""We have very importantly a pay increase for our troops."" https://t.co/5AmS1tfP8u",61
361,2018-03-23 17:29:59+00:00,0.0,0.0,1.0,Fox News,0.0,".@POTUS: ""As much opposition to the military as we've had from @TheDemocrats - and it has been tremendous - I try t… https://t.co/GkUaxVLoZE",62
362,2018-03-23 17:29:14+00:00,0.0,0.0,1.0,Fox News,0.0,.@POTUS holds a news conference on spending bill https://t.co/TRyBXkROW0,63
363,2018-03-23 17:29:02+00:00,0.0,0.0,1.0,Fox News,0.0,".@POTUS: ""My highest duty is to keep America safe."" https://t.co/QDMFzf6PKF",64
364,2018-03-23 17:28:39+00:00,-0.4939,0.273,0.64,Fox News,0.087,".@POTUS: ""For the last 8 years, deep defense cuts have undermined our national security."" https://t.co/qKx4TmRHLp",65
365,2018-03-23 17:27:54+00:00,0.6369,0.0,0.743,Fox News,0.257,".@SecretaryRoss: ""We believe we are relatively close to a pretty comprehensive resolution with the South Korean gov… https://t.co/F4PfNDPbZ2",66
366,2018-03-23 17:27:11+00:00,-0.4357,0.145,0.855,Fox News,0.0,".@POTUS: ""We're going to get on to this ridiculous situation that took place over the last week."" https://t.co/FC6MQDBgu6",67
367,2018-03-23 17:23:52+00:00,0.0,0.0,1.0,Fox News,0.0,COMING UP: @POTUS to speak amid reports he will sign spending bill Senate passed early this morning - For full live… https://t.co/RjXvk17n3y,68
368,2018-03-23 17:23:23+00:00,0.3182,0.0,0.839,Fox News,0.161,".@RepChrisStewart: ""Who in the world would object to securing our borders?"" #OutnumberedOT https://t.co/3Nr84M6o0E",69
369,2018-03-23 17:22:53+00:00,0.0,0.0,1.0,Fox News,0.0,".@RepChrisStewart: ""Why in the world are we going to push DACA down the road, down the road, down the road and not… https://t.co/PftNfAva7K",70
370,2018-03-23 17:20:32+00:00,-0.5423,0.333,0.667,Fox News,0.0,'Shawshank' convict in trouble over risky business with girlfriend: report https://t.co/UpganUNxND,71
371,2018-03-23 17:13:42+00:00,-0.6597,0.375,0.625,Fox News,0.0,Shocking video surfaces of Valerie Thompson's 343 mph motorcycle crash https://t.co/qnyUSpkiwp,72
372,2018-03-23 17:08:31+00:00,0.0258,0.067,0.861,Fox News,0.072,".@JenGriffinFNC: ""Inside the defense spending part of this omnibus bill is a 3% pay raise for the troops. That's th… https://t.co/X5ASNsmv4O",73
373,2018-03-23 17:04:41+00:00,0.0,0.0,1.0,Fox News,0.0,".@PeteHegseth: ""The stale status quo in Washington has not worked."" https://t.co/rxdgaqISY2",74
374,2018-03-23 16:51:06+00:00,0.0,0.0,1.0,Fox News,0.0,Kevin Sorbo claims he was nixed from ThunderCon over conservative political views https://t.co/WnWRjKtRl4,75
375,2018-03-23 16:48:50+00:00,0.0,0.0,1.0,Fox News,0.0,BREAKING NEWS: @HARRISFAULKNER: @POTUS will brief at the @WhiteHouse at 1p ET. https://t.co/udSwHrJg4m,76
376,2018-03-23 16:43:03+00:00,0.5859,0.0,0.833,Fox News,0.167,".@dagenmcdowell: ""@JoeBiden had to watch Trump run and win, and so he had worked up all of these lines.""… https://t.co/kFaO9UnwNd",77
377,2018-03-23 16:36:18+00:00,0.0,0.0,1.0,Fox News,0.0,"COMING UP at 1p ET - the @WhiteHouse Press Briefing - For full live coverage, tune in to Fox News Channel! https://t.co/PYQMR1PIeb",78
378,2018-03-23 16:32:55+00:00,0.3612,0.13,0.592,Fox News,0.278,".@SenWarren is no fan of President @realDonaldTrump's next national security adviser, @AmbJohnBolton.… https://t.co/ewXvh3kh84",79
379,2018-03-23 16:27:00+00:00,0.1531,0.139,0.652,Fox News,0.209,".@PeteHegseth: ""If you want peace, your enemies have to believe that you're willing to wage war."" #Outnumbered https://t.co/9loLASw0u5",80
380,2018-03-23 16:21:01+00:00,0.0,0.0,1.0,Fox News,0.0,".@JessicaTarlov: ""Ambassador Bolton... still doesn't think that [the Iraq war] was a mistake."" #Outnumbered https://t.co/yYAr3rvQ9i",81
381,2018-03-23 16:09:50+00:00,0.3612,0.0,0.815,Fox News,0.185,".@timkaine: ""It's like Art of the Deal-wrecker - that's my reaction."" https://t.co/Q2UXfbOYfL https://t.co/Pln3jgbeib",82
382,2018-03-23 16:04:30+00:00,0.6369,0.0,0.792,Fox News,0.208,".@PeteHegseth: ""This is in many ways a swamp budget. It's a Mitch McConnell doozy. Democrats love it."" #Outnumbered https://t.co/QnPQvve7oq",83
383,2018-03-23 15:57:33+00:00,0.0,0.0,1.0,Fox News,0.0,"US sanctions Iranian 'Game of Thrones' hacker, Iranian company in massive hacking scheme https://t.co/12LoErhwDu",84
384,2018-03-23 15:49:12+00:00,0.0,0.0,1.0,Fox News,0.0,Marine's 2-year-old brother takes his place in girlfriend's prom photos https://t.co/LtLEazAW1Z,85
385,2018-03-23 15:43:49+00:00,-0.3612,0.122,0.878,Fox News,0.0,".@RepDianeBlack: ""We're now up to $21 trillion in debt and we're increasing our spending rather than decreasing it."" https://t.co/KSpbXsXyLT",86
386,2018-03-23 15:36:22+00:00,0.4767,0.0,0.829,Fox News,0.171,RT @FoxNewsInsider: New Mom @HuntsmanAbby Is Returning to 'Fox &amp; Friends Weekend' @foxandfriends @JaniceDean @ainsleyearhardt @jillianmele…,87
387,2018-03-23 15:36:06+00:00,0.4466,0.0,0.754,Fox News,0.246,NEWS ALERT: Midnight deadline to approve spending bill. https://t.co/Q2UXfbOYfL https://t.co/NK6gQKKymX,88
388,2018-03-23 15:33:14+00:00,0.0,0.0,1.0,Fox News,0.0,RT @FoxNewsInsider: DNC Deputy Keith Ellison Calls for 'Maximum Wage' for Corporate Execs @IngrahamAngle https://t.co/UNB87wVZH7,89
389,2018-03-23 15:33:09+00:00,-0.1027,0.08,0.92,Fox News,0.0,RT @FoxNewsInsider: Mueller Won't Be 'Spooked': @JonathanTurley Warns About More Combative Strategy by Trump Lawyers @TheStoryFNC @marthama…,90
390,2018-03-23 15:30:47+00:00,0.0,0.0,1.0,Fox News,0.0,McDonald’s drive-thru customers have horses turned away https://t.co/E0kVDMjsau,91
391,2018-03-23 15:24:17+00:00,0.4019,0.0,0.876,Fox News,0.124,"Former Georgia Governor and U.S. Sen. Zell Miller, who famously crossed party lines when he was a Democrat to endor… https://t.co/1SVcthbkd9",92
392,2018-03-23 15:14:35+00:00,0.4019,0.0,0.876,Fox News,0.124,"Former Georgia Governor and U.S. Sen. Zell Miller, who famously crossed party lines when he was a Democrat to endor… https://t.co/j8XK5Tdid6",93
393,2018-03-23 14:59:30+00:00,0.0,0.0,1.0,Fox News,0.0,2 centuries-old ships discovered at Alexandria's waterfront https://t.co/llK5qFOuzo,94
394,2018-03-23 14:48:33+00:00,0.128,0.0,0.87,Fox News,0.13,Trump shakes up legal team ahead of possible Mueller interview https://t.co/lf4gRwJ2NM,95
395,2018-03-23 14:35:00+00:00,-0.34,0.112,0.888,Fox News,0.0,".@mzhemingway: ""Not all students are going to say that the answer to a mass shooting is restrictive gun control mea… https://t.co/rsPJTlCEWm",96
396,2018-03-23 14:34:15+00:00,0.1779,0.0,0.855,Fox News,0.145,Growing questions about CNN's airport monopoly as network veers left https://t.co/Csd5OJgToL,97
397,2018-03-23 14:18:00+00:00,0.0,0.0,1.0,Fox News,0.0,"""We were just at the right place at the right time. We went back to work and kept answering calls.""… https://t.co/aim7Vql7mF",98
398,2018-03-23 14:15:16+00:00,0.0,0.0,1.0,Fox News,0.0,".@mikepillsbury: ""I've known John Bolton since 1981. He's quite the insider."" https://t.co/XTbx2tzSwj",99
399,2018-03-23 14:11:34+00:00,-0.6705,0.36,0.64,Fox News,0.0,Report: Hostage-taker in France shot and killed. https://t.co/ZmJ3QLQmmE https://t.co/ozXRtCKbbU,100
400,2018-03-23 23:17:02+00:00,-0.7351,0.228,0.772,The New York Times,0.0,RT @daiwaka: Here's an inside look at Uber's self-driving car ops in Phoenix before Sunday's fatal crash: the company moved from two people…,1
401,2018-03-23 23:02:04+00:00,-0.6705,0.297,0.579,The New York Times,0.124,"""I Kill Giants"" is an intimate story about a troubled 12-year-old who’s on a mission to save her town https://t.co/pkNXqUF0Pa",2
402,2018-03-23 22:47:01+00:00,0.0,0.0,1.0,The New York Times,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/4opSmJxhMU,3
403,2018-03-23 22:32:06+00:00,-0.4767,0.158,0.769,The New York Times,0.073,The U.S. and China are waging a cold war for global dominance in the tech industry. This week's tariffs duel height… https://t.co/5f4qMQCMoL,4
404,2018-03-23 22:17:05+00:00,0.8126,0.0,0.72,The New York Times,0.28,"RT @ronlieber: Every year, I collect the best college application essays I can find about money, work, social class, wealth and/or its abse…",5
405,2018-03-23 22:02:03+00:00,-0.34,0.17,0.728,The New York Times,0.102,Internal documents show Uber’s self-driving car project wasn’t living up to expectations well before a fatal crash… https://t.co/I4O5nMqCRO,6
406,2018-03-23 21:47:09+00:00,0.25,0.101,0.756,The New York Times,0.143,The Justice Dept. has proposed banning so-called bump stocks for guns. The move comes a day before nationwide gun c… https://t.co/JiNfNeAARl,7
407,2018-03-23 21:32:04+00:00,0.0,0.0,1.0,The New York Times,0.0,"Elon Musk joined #DeleteFacebook by deleting the Facebook pages of 2 of his companies, Tesla and SpaceX https://t.co/BJYpNw6JWG",8
408,2018-03-23 21:14:00+00:00,-0.2023,0.197,0.684,The New York Times,0.12,Women have spoken. Men have fallen. Corporations are nervous. But are American workplaces making real progress in c… https://t.co/Q5FipZZsCD,9
409,2018-03-23 21:03:05+00:00,0.0,0.0,1.0,The New York Times,0.0,RT @jodikantor: I've spent the last couple of weeks bearing down on what's changing-- and what's really stuck-- about how we deal with sexu…,10
410,2018-03-23 20:50:52+00:00,0.0,0.0,1.0,The New York Times,0.0,"Sofie Whitney, a senior at Stoneman Douglas, and the other organizers of the March for Our Lives, have concrete aim… https://t.co/yoHFhn3YUx",11
411,2018-03-23 20:47:00+00:00,-0.6705,0.184,0.816,The New York Times,0.0,"Reema Samaha was 18 when she was killed in the 2007 shooting at Virginia Tech University. Her father, Joseph, says… https://t.co/BDD9YIUKYJ",12
412,2018-03-23 20:44:13+00:00,-0.6705,0.17,0.83,The New York Times,0.0,Cody Thunder was 15 in 2005 when a classmate killed 5 students at Red Lake Senior High School. He was shot in the h… https://t.co/31wbbmiwRF,13
